kind,source,target
move_to_core,gateway/shutdown_forensics.py,subprocess
move_to_core,gateway/shutdown_forensics.py,sys
move_to_core,gateway/shutdown_forensics.py,time
move_to_core,gateway/shutdown_forensics.py,typing
move_to_core,gateway/shutdown_watchdog.py,__future__
move_to_core,gateway/shutdown_watchdog.py,asyncio
move_to_core,gateway/shutdown_watchdog.py,datetime
move_to_core,gateway/shutdown_watchdog.py,faulthandler
move_to_core,gateway/shutdown_watchdog.py,json
move_to_core,gateway/shutdown_watchdog.py,logging
move_to_core,gateway/shutdown_watchdog.py,os
move_to_core,gateway/shutdown_watchdog.py,pathlib
move_to_core,gateway/shutdown_watchdog.py,sparkii_constants
move_to_core,gateway/shutdown_watchdog.py,sparkii_logging
move_to_core,gateway/shutdown_watchdog.py,sys
move_to_core,gateway/shutdown_watchdog.py,threading
move_to_core,gateway/shutdown_watchdog.py,time
move_to_core,gateway/shutdown_watchdog.py,typing
move_to_core,gateway/shutdown_watchdog.py,utils
move_to_core,gateway/slash_access.py,__future__
move_to_core,gateway/slash_access.py,dataclasses
move_to_core,gateway/slash_access.py,typing
move_to_core,gateway/slash_commands.py,__future__
move_to_core,gateway/slash_commands.py,agent
move_to_core,gateway/slash_commands.py,asyncio
move_to_core,gateway/slash_commands.py,cli
move_to_core,gateway/slash_commands.py,core
move_to_core,gateway/slash_commands.py,dataclasses
move_to_core,gateway/slash_commands.py,datetime
move_to_core,gateway/slash_commands.py,hashlib
move_to_core,gateway/slash_commands.py,inspect
move_to_core,gateway/slash_commands.py,json
move_to_core,gateway/slash_commands.py,logging
move_to_core,gateway/slash_commands.py,os
move_to_core,gateway/slash_commands.py,pathlib
move_to_core,gateway/slash_commands.py,re
move_to_core,gateway/slash_commands.py,run_agent
move_to_core,gateway/slash_commands.py,shlex
move_to_core,gateway/slash_commands.py,shutil
move_to_core,gateway/slash_commands.py,sparkii_cli
move_to_core,gateway/slash_commands.py,sparkii_constants
move_to_core,gateway/slash_commands.py,sparkii_state
move_to_core,gateway/slash_commands.py,subprocess
move_to_core,gateway/slash_commands.py,sys
move_to_core,gateway/slash_commands.py,tempfile
move_to_core,gateway/slash_commands.py,textwrap
move_to_core,gateway/slash_commands.py,time
move_to_core,gateway/slash_commands.py,tools
move_to_core,gateway/slash_commands.py,typing
move_to_core,gateway/slash_commands.py,utils
move_to_core,gateway/slash_commands.py,uuid
move_to_core,gateway/status.py,agent
move_to_core,gateway/status.py,copy
move_to_core,gateway/status.py,core
move_to_core,gateway/status.py,dataclasses
move_to_core,gateway/status.py,datetime
move_to_core,gateway/status.py,fcntl
move_to_core,gateway/status.py,hashlib
move_to_core,gateway/status.py,json
move_to_core,gateway/status.py,logging
move_to_core,gateway/status.py,msvcrt
move_to_core,gateway/status.py,os
move_to_core,gateway/status.py,pathlib
move_to_core,gateway/status.py,psutil
move_to_core,gateway/status.py,re
move_to_core,gateway/status.py,shlex
move_to_core,gateway/status.py,signal
move_to_core,gateway/status.py,sparkii_constants
move_to_core,gateway/status.py,subprocess
move_to_core,gateway/status.py,sys
move_to_core,gateway/status.py,threading
move_to_core,gateway/status.py,time
move_to_core,gateway/status.py,typing
move_to_core,gateway/status.py,utils
move_to_core,gateway/status_phrases.py,__future__
move_to_core,gateway/status_phrases.py,collections
move_to_core,gateway/status_phrases.py,pathlib
move_to_core,gateway/status_phrases.py,random
move_to_core,gateway/status_phrases.py,sparkii_constants
move_to_core,gateway/status_phrases.py,typing
move_to_core,gateway/status_phrases.py,yaml
move_to_core,gateway/sticker_cache.py,core
move_to_core,gateway/sticker_cache.py,json
move_to_core,gateway/sticker_cache.py,os
move_to_core,gateway/sticker_cache.py,tempfile
move_to_core,gateway/sticker_cache.py,time
move_to_core,gateway/sticker_cache.py,typing
move_to_core,gateway/stream_consumer.py,__future__
move_to_core,gateway/stream_consumer.py,asyncio
move_to_core,gateway/stream_consumer.py,dataclasses
move_to_core,gateway/stream_consumer.py,inspect
move_to_core,gateway/stream_consumer.py,logging
move_to_core,gateway/stream_consumer.py,queue
move_to_core,gateway/stream_consumer.py,re
move_to_core,gateway/stream_consumer.py,threading
move_to_core,gateway/stream_consumer.py,time
move_to_core,gateway/stream_consumer.py,typing
move_to_core,gateway/stream_dispatch.py,__future__
move_to_core,gateway/stream_dispatch.py,logging
move_to_core,gateway/stream_dispatch.py,typing
move_to_core,gateway/stream_events.py,__future__
move_to_core,gateway/stream_events.py,dataclasses
move_to_core,gateway/stream_events.py,typing
move_to_core,gateway/streaming_tts_consumer.py,__future__
move_to_core,gateway/streaming_tts_consumer.py,asyncio
move_to_core,gateway/streaming_tts_consumer.py,logging
move_to_core,gateway/streaming_tts_consumer.py,queue
move_to_core,gateway/streaming_tts_consumer.py,threading
move_to_core,gateway/streaming_tts_consumer.py,tools
move_to_core,gateway/streaming_tts_consumer.py,typing
move_to_core,gateway/systemd_notify.py,__future__
move_to_core,gateway/systemd_notify.py,asyncio
move_to_core,gateway/systemd_notify.py,math
move_to_core,gateway/systemd_notify.py,os
move_to_core,gateway/systemd_notify.py,socket
move_to_core,gateway/systemd_notify.py,typing
move_to_core,gateway/turn_context.py,__future__
move_to_core,gateway/turn_context.py,dataclasses
move_to_core,gateway/turn_context.py,typing
move_to_core,gateway/turn_lease.py,asyncio
move_to_core,gateway/turn_lease.py,logging
move_to_core,gateway/turn_lease.py,time
move_to_core,gateway/turn_lease.py,typing
move_to_core,gateway/wake.py,__future__
move_to_core,gateway/wake.py,aiohttp
move_to_core,gateway/wake.py,asyncio
move_to_core,gateway/wake.py,logging
move_to_core,gateway/wake.py,typing
move_to_core,gateway/whatsapp_identity.py,__future__
move_to_core,gateway/whatsapp_identity.py,json
move_to_core,gateway/whatsapp_identity.py,logging
move_to_core,gateway/whatsapp_identity.py,re
move_to_core,gateway/whatsapp_identity.py,sparkii_constants
move_to_core,gateway/whatsapp_identity.py,typing
test_to_move,tests/acp/test_auth.py,acp_adapter
test_to_move,tests/acp/test_edit_approval.py,acp_adapter
test_to_move,tests/acp/test_entry.py,acp_adapter
test_to_move,tests/acp/test_events.py,acp_adapter
test_to_move,tests/acp/test_mcp_e2e.py,acp_adapter
test_to_move,tests/acp/test_named_provider_catalogs.py,acp_adapter
test_to_move,tests/acp/test_permissions.py,acp_adapter
test_to_move,tests/acp/test_ping_suppression.py,acp_adapter
test_to_move,tests/acp/test_server.py,acp_adapter
test_to_move,tests/acp/test_session.py,acp_adapter
test_to_move,tests/acp/test_session_db_private_access.py,acp_adapter
test_to_move,tests/acp/test_session_provenance.py,acp_adapter
test_to_move,tests/acp/test_tools.py,acp_adapter
test_to_move,tests/acp_adapter/test_acp_commands.py,acp_adapter
test_to_move,tests/acp_adapter/test_acp_images.py,acp_adapter
test_to_move,tests/acp_adapter/test_acp_logging_redaction.py,acp_adapter
test_to_move,tests/acp_adapter/test_acp_mcp_discovery.py,acp_adapter
test_to_move,tests/acp_adapter/test_detect_provider_entra.py,acp_adapter
test_to_move,tests/agent/test_credential_pool_routing.py,gateway
test_to_move,tests/agent/test_secret_scope_tier1_migration.py,gateway
test_to_move,tests/agent/test_surrogate_chokepoints.py,gateway
test_to_move,tests/agent/test_turn_context_overflow_warning.py,gateway
test_to_move,tests/cli/test_personality_none.py,gateway
test_to_move,tests/cli/test_quick_commands.py,gateway
test_to_move,tests/cron/test_codex_execution_paths.py,gateway
test_to_move,tests/cron/test_media_delivery_parity.py,gateway
test_to_move,tests/cron/test_relay_fronted_delivery.py,gateway
test_to_move,tests/cron/test_scheduler.py,gateway
test_to_move,tests/cron/test_scheduler_provider.py,gateway
test_to_move,tests/cron/test_scheduler_shutdown_guard.py,gateway
test_to_move,tests/e2e/test_platform_commands.py,gateway
test_to_move,tests/gateway/relay/stub_connector.py,gateway
test_to_move,tests/gateway/relay/test_auth.py,gateway
test_to_move,tests/gateway/relay/test_channel_context_consume.py,gateway
test_to_move,tests/gateway/relay/test_contract_doc_conformance.py,gateway
test_to_move,tests/gateway/relay/test_descriptor.py,gateway
test_to_move,tests/gateway/relay/test_descriptor_from_entry.py,gateway
test_to_move,tests/gateway/relay/test_handoff_relay_aliasing.py,gateway
test_to_move,tests/gateway/relay/test_identity_token_resolver.py,gateway
test_to_move,tests/gateway/relay/test_relay_adapter.py,gateway
test_to_move,tests/gateway/relay/test_relay_follow_up.py,gateway
test_to_move,tests/gateway/relay/test_relay_going_idle.py,gateway
test_to_move,tests/gateway/relay/test_relay_interactive.py,gateway
test_to_move,tests/gateway/relay/test_relay_interrupt.py,gateway
test_to_move,tests/gateway/relay/test_relay_media.py,gateway
test_to_move,tests/gateway/relay/test_relay_multiplatform.py,gateway
test_to_move,tests/gateway/relay/test_relay_passthrough.py,gateway
test_to_move,tests/gateway/relay/test_relay_per_platform_caps.py,gateway
test_to_move,tests/gateway/relay/test_relay_policy_send.py,gateway
test_to_move,tests/gateway/relay/test_relay_registration.py,gateway
test_to_move,tests/gateway/relay/test_relay_roundtrip.py,gateway
test_to_move,tests/gateway/relay/test_relay_roundtrip_telegram.py,gateway
test_to_move,tests/gateway/relay/test_relay_slack_dm_streaming.py,gateway
test_to_move,tests/gateway/relay/test_relay_slack_prompt_dm_root.py,gateway
test_to_move,tests/gateway/relay/test_relay_threads.py,gateway
test_to_move,tests/gateway/relay/test_self_provision.py,gateway
test_to_move,tests/gateway/relay/test_wire_user_identity.py,gateway
test_to_move,tests/gateway/relay/test_ws_transport.py,gateway
test_to_move,tests/gateway/restart_test_helpers.py,gateway
test_to_move,tests/gateway/test_10710_auto_reset_evicts_cached_agent.py,gateway
test_to_move,tests/gateway/test_13121_shutdown_inflight_transcript_flush.py,gateway
test_to_move,tests/gateway/test_25107_stale_base_url_api_mode.py,gateway
test_to_move,tests/gateway/test_35809_auto_reset_clean_context.py,gateway
test_to_move,tests/gateway/test_35994_reset_button_deadlock.py,gateway
test_to_move,tests/gateway/test_42039_duplicate_user_message.py,gateway
test_to_move,tests/gateway/test_48031_model_switch_after_auto_reset.py,gateway
test_to_move,tests/gateway/test_53175_cleanup_off_loop.py,gateway
test_to_move,tests/gateway/test_64674_multiplex_primary_token_scope.py,gateway
test_to_move,tests/gateway/test_73297_memory_flush_on_reset.py,gateway
test_to_move,tests/gateway/test_73771_media_resend_dedup.py,gateway
test_to_move,tests/gateway/test_abandoned_turn_process_cleanup.py,gateway
test_to_move,tests/gateway/test_active_session_text_merge.py,gateway
test_to_move,tests/gateway/test_active_turn_recovery.py,gateway
test_to_move,tests/gateway/test_adapter_connect_classification.py,gateway
test_to_move,tests/gateway/test_agent_cache.py,gateway
test_to_move,tests/gateway/test_agent_cache_pressure.py,gateway
test_to_move,tests/gateway/test_agents_command_delegations.py,gateway
test_to_move,tests/gateway/test_api_server.py,gateway
test_to_move,tests/gateway/test_api_server_active_work_drain.py,gateway
test_to_move,tests/gateway/test_api_server_bind_guard.py,gateway
test_to_move,tests/gateway/test_api_server_jobs.py,gateway
test_to_move,tests/gateway/test_api_server_media_data_urls.py,gateway
test_to_move,tests/gateway/test_api_server_multimodal.py,gateway
test_to_move,tests/gateway/test_api_server_multiplex_secret_scope.py,gateway
test_to_move,tests/gateway/test_api_server_normalize.py,gateway
test_to_move,tests/gateway/test_api_server_runs.py,gateway
test_to_move,tests/gateway/test_api_server_toolset.py,gateway
test_to_move,tests/gateway/test_approval_prompt_redaction.py,gateway
test_to_move,tests/gateway/test_approvals_command.py,gateway
test_to_move,tests/gateway/test_approve_deny_commands.py,gateway
test_to_move,tests/gateway/test_async_delegation_session_binding.py,gateway
test_to_move,tests/gateway/test_async_delivery_capability.py,gateway
test_to_move,tests/gateway/test_async_session_store.py,gateway
test_to_move,tests/gateway/test_audio_cache.py,gateway
test_to_move,tests/gateway/test_auth_fallback.py,gateway
test_to_move,tests/gateway/test_auto_continue.py,gateway
test_to_move,tests/gateway/test_auto_voice_reply_format.py,gateway
test_to_move,tests/gateway/test_background_command.py,gateway
test_to_move,tests/gateway/test_background_process_notifications.py,gateway
test_to_move,tests/gateway/test_base_auto_tts_output_format.py,gateway
test_to_move,tests/gateway/test_base_topic_sessions.py,gateway
test_to_move,tests/gateway/test_baseexception_turn_notify.py,gateway
test_to_move,tests/gateway/test_bounded_adapter_teardown.py,gateway
test_to_move,tests/gateway/test_branch_routing_columns.py,gateway
test_to_move,tests/gateway/test_bundles_command.py,gateway
test_to_move,tests/gateway/test_busy_session_ack.py,gateway
test_to_move,tests/gateway/test_busy_session_auth_bypass.py,gateway
test_to_move,tests/gateway/test_buzz_adapter.py,gateway
test_to_move,tests/gateway/test_buzz_websocket.py,gateway
test_to_move,tests/gateway/test_cached_agent_history_guard.py,gateway
test_to_move,tests/gateway/test_cached_agent_max_iterations.py,gateway
test_to_move,tests/gateway/test_cancel_background_drain.py,gateway
test_to_move,tests/gateway/test_cgroup_cleanup.py,gateway
test_to_move,tests/gateway/test_channel_continuity_hint.py,gateway
test_to_move,tests/gateway/test_channel_directory.py,gateway
test_to_move,tests/gateway/test_channel_directory_connected_only.py,gateway
test_to_move,tests/gateway/test_channel_overrides.py,gateway
test_to_move,tests/gateway/test_checkpoint_config.py,gateway
test_to_move,tests/gateway/test_choice_picker.py,gateway
test_to_move,tests/gateway/test_cjk_fts_config_bridge.py,gateway
test_to_move,tests/gateway/test_clarify_active_session_bypass.py,gateway
test_to_move,tests/gateway/test_clarify_progress_leak.py,gateway
test_to_move,tests/gateway/test_clarify_thread_followup_not_swallowed.py,gateway
test_to_move,tests/gateway/test_clean_shutdown_marker.py,gateway
test_to_move,tests/gateway/test_code_fence_tracking.py,gateway
test_to_move,tests/gateway/test_command_bypass_active_session.py,gateway
test_to_move,tests/gateway/test_completion_delivery.py,gateway
test_to_move,tests/gateway/test_completion_session_boundary.py,gateway
test_to_move,tests/gateway/test_compress_command.py,gateway
test_to_move,tests/gateway/test_compress_focus.py,gateway
test_to_move,tests/gateway/test_compress_plugin_engine.py,gateway
test_to_move,tests/gateway/test_compress_preview.py,gateway
test_to_move,tests/gateway/test_compression_deferred_soft_result.py,gateway
test_to_move,tests/gateway/test_compression_failure_session_sync.py,gateway
test_to_move,tests/gateway/test_compression_in_flight_check.py,gateway
test_to_move,tests/gateway/test_compression_interrupt_demotion_56391.py,gateway
test_to_move,tests/gateway/test_compression_progress_notices.py,gateway
test_to_move,tests/gateway/test_compression_session_id_persistence.py,gateway
test_to_move,tests/gateway/test_config.py,gateway
test_to_move,tests/gateway/test_config_cwd_bridge.py,gateway
test_to_move,tests/gateway/test_config_env_bridge_authority.py,gateway
test_to_move,tests/gateway/test_context_ref_expansion_runtime.py,gateway
test_to_move,tests/gateway/test_conversation_scope_funnel.py,gateway
test_to_move,tests/gateway/test_cron_drain_floor.py,gateway
test_to_move,tests/gateway/test_cron_fire_webhook.py,gateway
test_to_move,tests/gateway/test_cron_interrupt_notification.py,gateway
test_to_move,tests/gateway/test_cron_shutdown_drain.py,gateway
test_to_move,tests/gateway/test_cwd_placeholder.py,gateway
test_to_move,tests/gateway/test_dead_targets.py,gateway
test_to_move,tests/gateway/test_debug_command.py,gateway
test_to_move,tests/gateway/test_dedupe_user_turns.py,gateway
test_to_move,tests/gateway/test_delivery.py,gateway
test_to_move,tests/gateway/test_delivery_ledger.py,gateway
test_to_move,tests/gateway/test_delivery_ledger_fd_leak.py,gateway
test_to_move,tests/gateway/test_delivery_ledger_producer.py,gateway
test_to_move,tests/gateway/test_delivery_silence_filter.py,gateway
test_to_move,tests/gateway/test_destructive_slash_always_persist_report.py,gateway
test_to_move,tests/gateway/test_destructive_slash_confirm.py,gateway
test_to_move,tests/gateway/test_diff_command.py,gateway
test_to_move,tests/gateway/test_discord_platform_events.py,gateway
test_to_move,tests/gateway/test_discord_split_cap.py,gateway
test_to_move,tests/gateway/test_disk_status.py,gateway
test_to_move,tests/gateway/test_display_config.py,gateway
test_to_move,tests/gateway/test_document_cache.py,gateway
test_to_move,tests/gateway/test_duplicate_reply_suppression.py,gateway
test_to_move,tests/gateway/test_empty_model_recovery.py,gateway
test_to_move,tests/gateway/test_ephemeral_reply.py,gateway
test_to_move,tests/gateway/test_escape_reasoning_fences.py,gateway
test_to_move,tests/gateway/test_external_drain_control.py,gateway
test_to_move,tests/gateway/test_extract_local_files.py,gateway
test_to_move,tests/gateway/test_fallback_chain_reload.py,gateway
test_to_move,tests/gateway/test_fast_command.py,gateway
test_to_move,tests/gateway/test_fence_chunker.py,gateway
test_to_move,tests/gateway/test_finalize_session_off_loop.py,gateway
test_to_move,tests/gateway/test_first_turn_session_meta_rebaseline.py,gateway
test_to_move,tests/gateway/test_footer_command_mid_run.py,gateway
test_to_move,tests/gateway/test_fresh_reset_skill_injection.py,gateway
test_to_move,tests/gateway/test_gateway_command_dispatch_minimal.py,gateway
test_to_move,tests/gateway/test_gateway_command_help.py,gateway
test_to_move,tests/gateway/test_gateway_command_line_matcher.py,gateway
test_to_move,tests/gateway/test_gateway_platform_event_hook.py,gateway
test_to_move,tests/gateway/test_gateway_process_exit.py,gateway
test_to_move,tests/gateway/test_gateway_shutdown.py,gateway
test_to_move,tests/gateway/test_gateway_silence_tokens.py,gateway
test_to_move,tests/gateway/test_goal_continuation_drain.py,gateway
test_to_move,tests/gateway/test_goal_max_turns_config.py,gateway
test_to_move,tests/gateway/test_goal_resume_restart.py,gateway
test_to_move,tests/gateway/test_goal_status_notice.py,gateway
test_to_move,tests/gateway/test_goal_verdict_send.py,gateway
test_to_move,tests/gateway/test_handoff_thread_session_key.py,gateway
test_to_move,tests/gateway/test_handoff_watcher_async_db.py,gateway
test_to_move,tests/gateway/test_history_media_current_turn.py,gateway
test_to_move,tests/gateway/test_home_target_env_var.py,gateway
test_to_move,tests/gateway/test_hooks.py,gateway
test_to_move,tests/gateway/test_hygiene_failure_cooldown_ladder.py,gateway
test_to_move,tests/gateway/test_image_input_routing_runtime.py,gateway
test_to_move,tests/gateway/test_incomplete_gateway_turns.py,gateway
test_to_move,tests/gateway/test_interactive_prompt_base.py,gateway
test_to_move,tests/gateway/test_internal_event_bypass_pairing.py,gateway
test_to_move,tests/gateway/test_internal_event_never_interrupts_busy_session.py,gateway
test_to_move,tests/gateway/test_internal_notification_marker_82888.py,gateway
test_to_move,tests/gateway/test_interrupt_key_match.py,gateway
test_to_move,tests/gateway/test_irc_adapter.py,gateway
test_to_move,tests/gateway/test_kanban_auto_decompose_live.py,gateway
test_to_move,tests/gateway/test_kanban_notifier.py,gateway
test_to_move,tests/gateway/test_kanban_notifier_apiserver_wake.py,gateway
test_to_move,tests/gateway/test_kanban_notifier_wake_only_ordering.py,gateway
test_to_move,tests/gateway/test_kanban_notifier_watcher_dispatch_gate.py,gateway
test_to_move,tests/gateway/test_kanban_notifier_zero_sub_gate.py,gateway
test_to_move,tests/gateway/test_kanban_wake_scope.py,gateway
test_to_move,tests/gateway/test_kanban_watchers_mixin.py,gateway
test_to_move,tests/gateway/test_keep_typing_timeout.py,gateway
test_to_move,tests/gateway/test_lifecycle_ledger.py,gateway
test_to_move,tests/gateway/test_line_plugin.py,gateway
test_to_move,tests/gateway/test_load_transcript_db_only.py,gateway
test_to_move,tests/gateway/test_local_model_connection_reply.py,gateway
test_to_move,tests/gateway/test_loop_command.py,gateway
test_to_move,tests/gateway/test_loop_exception_handler.py,gateway
test_to_move,tests/gateway/test_loop_liveness_watchdog.py,gateway
test_to_move,tests/gateway/test_max_concurrent_sessions.py,gateway
test_to_move,tests/gateway/test_mcp_reload_refreshes_cached_agents.py,gateway
test_to_move,tests/gateway/test_media_extraction.py,gateway
test_to_move,tests/gateway/test_media_spaced_paths_and_history_dedupe.py,gateway
test_to_move,tests/gateway/test_media_tag_cleanup.py,gateway
test_to_move,tests/gateway/test_media_tag_formatting_variants.py,gateway
test_to_move,tests/gateway/test_media_tag_separator.py,gateway
test_to_move,tests/gateway/test_memory_monitor.py,gateway
test_to_move,tests/gateway/test_memory_status.py,gateway
test_to_move,tests/gateway/test_memory_trim_housekeeping.py,gateway
test_to_move,tests/gateway/test_message_deduplicator.py,gateway
test_to_move,tests/gateway/test_message_timestamps.py,gateway
test_to_move,tests/gateway/test_mirror.py,gateway
test_to_move,tests/gateway/test_mixed_attachment_routing.py,gateway
test_to_move,tests/gateway/test_moa_one_shot_restore.py,gateway
test_to_move,tests/gateway/test_model_command_async_offload.py,gateway
test_to_move,tests/gateway/test_model_command_context_offload.py,gateway
test_to_move,tests/gateway/test_model_command_custom_providers.py,gateway
test_to_move,tests/gateway/test_model_command_expensive_confirm.py,gateway
test_to_move,tests/gateway/test_model_command_flat_string_config.py,gateway
test_to_move,tests/gateway/test_model_command_profile_config.py,gateway
test_to_move,tests/gateway/test_model_picker_persist.py,gateway
test_to_move,tests/gateway/test_model_switch_persistence.py,gateway
test_to_move,tests/gateway/test_multiplex_adapter_registry.py,gateway
test_to_move,tests/gateway/test_multiplex_adapter_session_key_namespace.py,gateway
test_to_move,tests/gateway/test_multiplex_api_server_routing.py,gateway
test_to_move,tests/gateway/test_multiplex_background_task_scope.py,gateway
test_to_move,tests/gateway/test_multiplex_busy_input_mode.py,gateway
test_to_move,tests/gateway/test_multiplex_credential_isolation.py,gateway
test_to_move,tests/gateway/test_multiplex_http_routing.py,gateway
test_to_move,tests/gateway/test_multiplex_lifecycle.py,gateway
test_to_move,tests/gateway/test_multiplex_pairing_stores.py,gateway
test_to_move,tests/gateway/test_multiplex_phase0.py,gateway
test_to_move,tests/gateway/test_multiplex_profile_authz.py,gateway
test_to_move,tests/gateway/test_multiplex_session_db_profile_scope.py,gateway
test_to_move,tests/gateway/test_native_image_buffer_isolation.py,gateway
test_to_move,tests/gateway/test_new_clears_last_resolved_model.py,gateway
test_to_move,tests/gateway/test_normalize_empty_agent_response.py,gateway
test_to_move,tests/gateway/test_notice_delivery.py,gateway
test_to_move,tests/gateway/test_notify_fatal_error_shield.py,gateway
test_to_move,tests/gateway/test_ntfy_plugin.py,gateway
test_to_move,tests/gateway/test_own_policy_startup_gate.py,gateway
test_to_move,tests/gateway/test_pairing.py,gateway
test_to_move,tests/gateway/test_pending_drain_no_recursion.py,gateway
test_to_move,tests/gateway/test_pending_drain_race.py,gateway
test_to_move,tests/gateway/test_pending_event_none.py,gateway
test_to_move,tests/gateway/test_pending_queue_spool.py,gateway
test_to_move,tests/gateway/test_pii_redaction.py,gateway
test_to_move,tests/gateway/test_plaintext_approval_routing.py,gateway
test_to_move,tests/gateway/test_planned_stop_watcher.py,gateway
test_to_move,tests/gateway/test_platform_base.py,gateway
test_to_move,tests/gateway/test_platform_connected_checkers.py,gateway
test_to_move,tests/gateway/test_platform_http_client_limits.py,gateway
test_to_move,tests/gateway/test_platform_reconnect.py,gateway
test_to_move,tests/gateway/test_platform_reconnect_fd_leak.py,gateway
test_to_move,tests/gateway/test_platform_registry.py,gateway
test_to_move,tests/gateway/test_plugin_message_injection.py,gateway
test_to_move,tests/gateway/test_plugin_platform_interface.py,gateway
test_to_move,tests/gateway/test_poller_fd_lifecycle.py,gateway
test_to_move,tests/gateway/test_post_delivery_callback_chaining.py,gateway
test_to_move,tests/gateway/test_post_stream_media_delivery.py,gateway
test_to_move,tests/gateway/test_pre_gateway_dispatch.py,gateway
test_to_move,tests/gateway/test_priority_path_compression_demotion_56391.py,gateway
test_to_move,tests/gateway/test_profile_resolution.py,gateway
test_to_move,tests/gateway/test_profile_routing.py,gateway
test_to_move,tests/gateway/test_prompt_tail_freeze.py,gateway
test_to_move,tests/gateway/test_proxy_mode.py,gateway
test_to_move,tests/gateway/test_queue_command.py,gateway
test_to_move,tests/gateway/test_queue_consumption.py,gateway
test_to_move,tests/gateway/test_queued_native_image_session_key.py,gateway
test_to_move,tests/gateway/test_readiness.py,gateway
test_to_move,tests/gateway/test_reasoning_command.py,gateway
test_to_move,tests/gateway/test_reasoning_config_per_model.py,gateway
test_to_move,tests/gateway/test_relay_capability_surface.py,gateway
test_to_move,tests/gateway/test_relay_completion_injection_routing.py,gateway
test_to_move,tests/gateway/test_relay_delivery_followups.py,gateway
test_to_move,tests/gateway/test_relay_final_delivery_incident.py,gateway
test_to_move,tests/gateway/test_relay_injection_egress_priming.py,gateway
test_to_move,tests/gateway/test_relay_teardown_drain.py,gateway
test_to_move,tests/gateway/test_relay_upstream_authz.py,gateway
test_to_move,tests/gateway/test_reload_skills_command.py,gateway
test_to_move,tests/gateway/test_replace_child_reap.py,gateway
test_to_move,tests/gateway/test_replay_entry_fields.py,gateway
test_to_move,tests/gateway/test_reply_to_injection.py,gateway
test_to_move,tests/gateway/test_response_filters.py,gateway
test_to_move,tests/gateway/test_restart_after_turn.py,gateway
test_to_move,tests/gateway/test_restart_drain.py,gateway
test_to_move,tests/gateway/test_restart_notification.py,gateway
test_to_move,tests/gateway/test_restart_redelivery_dedup.py,gateway
test_to_move,tests/gateway/test_restart_resume_pending.py,gateway
test_to_move,tests/gateway/test_restart_service_detection.py,gateway
test_to_move,tests/gateway/test_resume_command.py,gateway
test_to_move,tests/gateway/test_retry_replacement.py,gateway
test_to_move,tests/gateway/test_retry_response.py,gateway
test_to_move,tests/gateway/test_routing_save_fast_path.py,gateway
test_to_move,tests/gateway/test_run_cleanup_progress.py,gateway
test_to_move,tests/gateway/test_run_progress_interrupt.py,gateway
test_to_move,tests/gateway/test_runner_fatal_adapter.py,gateway
test_to_move,tests/gateway/test_runner_startup_failures.py,gateway
test_to_move,tests/gateway/test_running_agent_session_toggles.py,gateway
test_to_move,tests/gateway/test_runtime_config_env_expansion.py,gateway
test_to_move,tests/gateway/test_runtime_env_reload_config_authority.py,gateway
test_to_move,tests/gateway/test_runtime_footer.py,gateway
test_to_move,tests/gateway/test_safe_adapter_disconnect.py,gateway
test_to_move,tests/gateway/test_scale_to_zero.py,gateway
test_to_move,tests/gateway/test_scale_to_zero_watcher.py,gateway
test_to_move,tests/gateway/test_send_retry.py,gateway
test_to_move,tests/gateway/test_send_voice_reply_notify.py,gateway
test_to_move,tests/gateway/test_session.py,gateway
test_to_move,tests/gateway/test_session_api.py,gateway
test_to_move,tests/gateway/test_session_boundary_hooks.py,gateway
test_to_move,tests/gateway/test_session_boundary_security_state.py,gateway
test_to_move,tests/gateway/test_session_continuity_82616.py,gateway
test_to_move,tests/gateway/test_session_dm_thread_seeding.py,gateway
test_to_move,tests/gateway/test_session_env.py,gateway
test_to_move,tests/gateway/test_session_hygiene.py,gateway
test_to_move,tests/gateway/test_session_id_cache_coherence.py,gateway
test_to_move,tests/gateway/test_session_info.py,gateway
test_to_move,tests/gateway/test_session_load_bool.py,gateway
test_to_move,tests/gateway/test_session_messages_shutdown_preserve.py,gateway
test_to_move,tests/gateway/test_session_model_override_credential_pool.py,gateway
test_to_move,tests/gateway/test_session_model_override_persistence.py,gateway
test_to_move,tests/gateway/test_session_model_override_routing.py,gateway
test_to_move,tests/gateway/test_session_model_reset.py,gateway
test_to_move,tests/gateway/test_session_override_thread_recovery.py,gateway
test_to_move,tests/gateway/test_session_race_guard.py,gateway
test_to_move,tests/gateway/test_session_reset_notify.py,gateway
test_to_move,tests/gateway/test_session_split_brain_11016.py,gateway
test_to_move,tests/gateway/test_session_stall_watchdog.py,gateway
test_to_move,tests/gateway/test_session_state_cleanup.py,gateway
test_to_move,tests/gateway/test_session_store_lock_io.py,gateway
test_to_move,tests/gateway/test_session_store_prune.py,gateway
test_to_move,tests/gateway/test_session_store_runtime_stale_guard.py,gateway
test_to_move,tests/gateway/test_session_store_stale_prune.py,gateway
test_to_move,tests/gateway/test_session_title_rename_lane.py,gateway
test_to_move,tests/gateway/test_sethome_synthetic_thread.py,gateway
test_to_move,tests/gateway/test_shared_group_sender_prefix.py,gateway
test_to_move,tests/gateway/test_shutdown_cache_cleanup.py,gateway
test_to_move,tests/gateway/test_shutdown_flush.py,gateway
